These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   07  28  08    00    26.18
SMO 2015   07  28  08    05    26.02
SMO 2015   07  28  08    10    25.97
SMO 2015   07  28  08    15    26.21
SMO 2015   07  28  08    20    25.76
SMO 2015   07  28  08    25    26.70
SMO 2015   07  28  08    30    25.84
SMO 2015   07  28  08    35    26.36
SMO 2015   07  28  08    40    26.29
SMO 2015   07  28  08    45    27.02
SMO 2015   07  28  08    50    27.33
SMO 2015   07  28  08    55    26.78
SMO 2015   07  28  09    00    25.38
SMO 2015   07  28  09    05    26.29
SMO 2015   07  28  09    10    27.49
SMO 2015   07  28  09    15    26.86
SMO 2015   07  28  09    20    26.73
SMO 2015   07  28  09    25    27.28
SMO 2015   07  28  09    30    25.95
SMO 2015   07  28  09    35    26.79
SMO 2015   07  28  09    40    26.91
SMO 2015   07  28  09    45    27.28
SMO 2015   07  28  09    50    26.07
SMO 2015   07  28  09    55    26.46
SMO 2015   07  28  10    00    26.27
SMO 2015   07  28  10    05    25.84
SMO 2015   07  28  10    10    27.08
SMO 2015   07  28  10    15    26.16
SMO 2015   07  28  10    20    26.33
SMO 2015   07  28  10    25    26.19
SMO 2015   07  28  10    30    26.55
SMO 2015   07  28  10    35    26.07
SMO 2015   07  28  10    40    27.03
SMO 2015   07  28  10    45    26.80
SMO 2015   07  28  10    50    26.93
SMO 2015   07  28  10    55    26.85
SMO 2015   07  28  11    00    26.48
SMO 2015   07  28  11    05    26.44
SMO 2015   07  28  11    10    26.94
SMO 2015   07  28  11    15    26.25
SMO 2015   07  28  11    20    26.74
SMO 2015   07  28  11    25    26.62
SMO 2015   07  28  11    30    26.48
SMO 2015   07  28  11    35    27.36
SMO 2015   07  28  11    40    27.40
SMO 2015   07  28  11    45    26.84
SMO 2015   07  28  11    50    26.53
SMO 2015   07  28  11    55    27.55
SMO 2015   07  28  12    00    28.02
SMO 2015   07  28  12    05    26.22
SMO 2015   07  28  12    10    27.62
SMO 2015   07  28  12    15    27.29
SMO 2015   07  28  12    20    27.32
SMO 2015   07  28  12    25    27.53
SMO 2015   07  28  12    30    28.23
SMO 2015   07  28  12    35    27.99
SMO 2015   07  28  12    40    27.39
SMO 2015   07  28  12    45    27.05
SMO 2015   07  28  12    50    27.72
SMO 2015   07  28  12    55    27.94
SMO 2015   07  28  13    00    27.99
SMO 2015   07  28  13    05    27.84
SMO 2015   07  28  13    10    28.09
SMO 2015   07  28  13    15    26.81
SMO 2015   07  28  13    20    27.53
SMO 2015   07  28  13    25    27.56
SMO 2015   07  28  13    30    27.60
SMO 2015   07  28  13    35    27.99
SMO 2015   07  28  13    40    28.18
SMO 2015   07  28  13    45    27.96
SMO 2015   07  28  13    50    27.73
SMO 2015   07  28  13    55    27.23
SMO 2015   07  28  14    00    28.31
SMO 2015   07  28  14    05    27.32
SMO 2015   07  28  14    10    27.52
SMO 2015   07  28  14    15    27.64
SMO 2015   07  28  14    20    28.12
SMO 2015   07  28  14    25    28.02
SMO 2015   07  28  14    30    27.81
SMO 2015   07  28  14    35    27.90
SMO 2015   07  28  14    40    27.56
SMO 2015   07  28  14    45    27.81
SMO 2015   07  28  14    50    27.60
SMO 2015   07  28  14    55    27.97
SMO 2015   07  28  15    00    28.06
SMO 2015   07  28  15    05    27.55
SMO 2015   07  28  15    15    28.00
SMO 2015   07  28  15    20    28.51
SMO 2015   07  28  15    25    28.31
SMO 2015   07  28  15    30    28.40
SMO 2015   07  28  15    35    28.33
SMO 2015   07  28  15    40    28.43
SMO 2015   07  28  15    45    28.65
SMO 2015   07  28  15    50    28.52
SMO 2015   07  28  15    55    27.91
SMO 2015   07  28  16    00    28.54
SMO 2015   07  28  16    05    28.18
SMO 2015   07  28  16    10    28.42
SMO 2015   07  28  16    15    28.63
SMO 2015   07  28  16    20    27.75
SMO 2015   07  28  16    25    28.97
SMO 2015   07  28  16    30    28.96
SMO 2015   07  28  16    35    29.16
SMO 2015   07  28  16    40    29.42
SMO 2015   07  28  16    45    29.03
SMO 2015   07  28  16    50    28.23
SMO 2015   07  28  16    55    29.01
SMO 2015   07  28  17    00    29.28
SMO 2015   07  28  17    05    29.94
SMO 2015   07  28  17    10    29.12
SMO 2015   07  28  17    15    29.65
SMO 2015   07  28  17    20    29.72
SMO 2015   07  28  17    25    29.48
SMO 2015   07  28  17    30    29.70
SMO 2015   07  28  17    35    30.22
SMO 2015   07  28  17    40    29.70
SMO 2015   07  28  17    45    30.33
SMO 2015   07  28  17    50    29.57
SMO 2015   07  28  17    55    29.09
SMO 2015   07  28  18    00    29.78
SMO 2015   07  28  18    05    29.85
SMO 2015   07  28  18    10    29.62
SMO 2015   07  28  18    15    30.16
SMO 2015   07  28  18    20    30.13
SMO 2015   07  28  18    25    30.09
SMO 2015   07  28  18    30    30.50
SMO 2015   07  28  18    35    30.07
SMO 2015   07  28  18    40    30.26
SMO 2015   07  28  18    45    29.75
SMO 2015   07  28  18    50    29.78
SMO 2015   07  28  18    55    29.38
SMO 2015   07  28  19    00    30.28
SMO 2015   07  28  19    05    29.26
SMO 2015   07  28  19    10    29.21
SMO 2015   07  28  19    15    29.37
SMO 2015   07  28  19    20    29.52
SMO 2015   07  28  19    25    29.85
SMO 2015   07  28  19    30    29.49
SMO 2015   07  28  19    35    29.73
SMO 2015   07  28  19    40    28.99
SMO 2015   07  28  19    45    29.64
SMO 2015   07  28  19    50    29.66
SMO 2015   07  28  19    55    28.96
SMO 2015   07  28  20    00    29.64
SMO 2015   07  28  20    05    29.28
SMO 2015   07  28  20    10    29.24
SMO 2015   07  28  20    15    29.96
SMO 2015   07  28  20    20    29.98
SMO 2015   07  28  20    25    30.30
SMO 2015   07  28  20    30    30.04
SMO 2015   07  28  20    35    29.40
SMO 2015   07  28  20    40    30.12
SMO 2015   07  28  20    45    30.13
SMO 2015   07  28  20    50    30.36
SMO 2015   07  28  20    55    29.46
SMO 2015   07  28  21    00    28.82
SMO 2015   07  28  21    05    29.49
SMO 2015   07  28  21    10    29.49
SMO 2015   07  28  21    15    29.52
SMO 2015   07  28  21    20    29.45
SMO 2015   07  28  21    25    29.50
SMO 2015   07  28  21    30    29.43
SMO 2015   07  28  21    35    28.76
SMO 2015   07  28  21    40    29.52
SMO 2015   07  28  21    45    28.83
SMO 2015   07  28  21    50    28.82
SMO 2015   07  28  21    55    28.49
SMO 2015   07  28  22    00    28.41
SMO 2015   07  28  22    05    28.36
SMO 2015   07  28  22    10    29.08
SMO 2015   07  28  22    15    29.47
SMO 2015   07  28  22    20    28.18
SMO 2015   07  28  22    25    28.12
SMO 2015   07  28  22    30    28.84
SMO 2015   07  28  22    35    28.90
SMO 2015   07  28  22    40    29.08
SMO 2015   07  28  22    45    29.32
SMO 2015   07  28  22    50    28.60
SMO 2015   07  28  22    55    28.84
SMO 2015   07  28  23    00    28.22
SMO 2015   07  28  23    05    29.02
SMO 2015   07  28  23    10    28.65
SMO 2015   07  28  23    15    29.02
SMO 2015   07  28  23    20    29.12
SMO 2015   07  28  23    25    28.73
SMO 2015   07  28  23    30    29.16
SMO 2015   07  28  23    35    28.57
SMO 2015   07  28  23    40    28.84
SMO 2015   07  28  23    45    28.97
SMO 2015   07  28  23    50    28.67
SMO 2015   07  28  23    55    28.16
SMO 2015   07  29  00    00    27.75
SMO 2015   07  29  00    05    27.99
SMO 2015   07  29  00    10    28.52
SMO 2015   07  29  00    15    28.50
SMO 2015   07  29  00    20    28.92
SMO 2015   07  29  00    25    27.85
SMO 2015   07  29  00    30    28.40
SMO 2015   07  29  00    35    28.88
SMO 2015   07  29  00    40    28.67
SMO 2015   07  29  00    45    28.50
SMO 2015   07  29  00    50    28.80
SMO 2015   07  29  00    55    28.55
SMO 2015   07  29  01    00    28.14
SMO 2015   07  29  01    05    27.91
SMO 2015   07  29  01    10    27.98
SMO 2015   07  29  01    15    27.81
SMO 2015   07  29  01    20    28.19
SMO 2015   07  29  01    25    28.29
SMO 2015   07  29  01    30    28.09
SMO 2015   07  29  01    35    27.46
SMO 2015   07  29  01    40    27.99
SMO 2015   07  29  01    45    27.69
SMO 2015   07  29  01    50    27.86
SMO 2015   07  29  01    55    27.59
SMO 2015   07  29  02    00    27.48
SMO 2015   07  29  02    05    27.61
SMO 2015   07  29  02    15    28.20
SMO 2015   07  29  02    20    27.48
SMO 2015   07  29  02    25    27.02
SMO 2015   07  29  02    30    27.01
SMO 2015   07  29  02    35    26.92
SMO 2015   07  29  02    40    27.15
SMO 2015   07  29  02    45    27.34
SMO 2015   07  29  02    50    26.29
SMO 2015   07  29  02    55    27.07
SMO 2015   07  29  03    00    26.17
SMO 2015   07  29  03    05    27.03
SMO 2015   07  29  03    10    26.87
SMO 2015   07  29  03    15    26.62
SMO 2015   07  29  03    20    26.89
SMO 2015   07  29  03    25    26.39
SMO 2015   07  29  03    35    26.39
SMO 2015   07  29  03    40    26.73
SMO 2015   07  29  03    45    27.18
SMO 2015   07  29  03    50    26.89
SMO 2015   07  29  03    55    27.07
SMO 2015   07  29  04    00    27.24
SMO 2015   07  29  04    05    27.49
SMO 2015   07  29  04    10    28.06
SMO 2015   07  29  04    15    27.57
SMO 2015   07  29  04    20    28.17
SMO 2015   07  29  04    25    27.80
SMO 2015   07  29  04    30    27.48
SMO 2015   07  29  04    35    27.56
SMO 2015   07  29  04    40    28.31
SMO 2015   07  29  04    45    27.14
SMO 2015   07  29  04    50    28.04
SMO 2015   07  29  04    55    27.18
SMO 2015   07  29  05    00    28.06
SMO 2015   07  29  05    05    28.18
SMO 2015   07  29  05    10    27.76
SMO 2015   07  29  05    15    27.41
SMO 2015   07  29  05    20    28.23
SMO 2015   07  29  05    25    27.92
SMO 2015   07  29  05    30    28.79
SMO 2015   07  29  05    35    28.21
SMO 2015   07  29  05    40    28.33
SMO 2015   07  29  05    45    28.47
SMO 2015   07  29  05    50    28.58
SMO 2015   07  29  05    55    27.98
SMO 2015   07  29  06    00    27.57
SMO 2015   07  29  06    05    27.82
SMO 2015   07  29  06    10    27.91
SMO 2015   07  29  06    15    27.59
SMO 2015   07  29  06    20    28.43
SMO 2015   07  29  06    25    27.94
SMO 2015   07  29  06    30    27.37
SMO 2015   07  29  06    35    27.55
SMO 2015   07  29  06    40    28.35
SMO 2015   07  29  06    45    28.40
SMO 2015   07  29  06    50    26.08
SMO 2015   07  29  06    55    27.43
SMO 2015   07  29  07    00    27.23
SMO 2015   07  29  07    05    27.18
SMO 2015   07  29  07    10    26.71
SMO 2015   07  29  07    15    27.69
SMO 2015   07  29  07    20    27.33
SMO 2015   07  29  07    25    27.27
SMO 2015   07  29  07    30    27.78
SMO 2015   07  29  07    40    29.52
SMO 2015   07  29  07    45    27.26
SMO 2015   07  29  07    50    26.78
SMO 2015   07  29  07    55    27.54
SMO 2015   07  29  08    00    27.54
SMO 2015   07  29  08    05    27.09
SMO 2015   07  29  08    10    27.55
SMO 2015   07  29  08    15    28.07
SMO 2015   07  29  08    20    26.91
SMO 2015   07  29  08    25    27.82
SMO 2015   07  29  08    30    27.13
SMO 2015   07  29  08    35    27.33
SMO 2015   07  29  08    40    26.04
SMO 2015   07  29  08    45    27.06
SMO 2015   07  29  08    50    26.10
SMO 2015   07  29  08    55    25.98
SMO 2015   07  29  09    00    25.53
SMO 2015   07  29  09    05    25.76
SMO 2015   07  29  09    10    25.52
SMO 2015   07  29  09    15    25.44
SMO 2015   07  29  09    20    25.90
SMO 2015   07  29  09    25    25.16
SMO 2015   07  29  09    30    25.98
SMO 2015   07  29  09    35    26.15
SMO 2015   07  29  09    40    25.61
SMO 2015   07  29  09    45    25.93
SMO 2015   07  29  09    50    24.94
SMO 2015   07  29  09    55    25.69
SMO 2015   07  29  10    00    25.66
SMO 2015   07  29  10    05    25.10
SMO 2015   07  29  10    10    25.14
SMO 2015   07  29  10    15    24.66
SMO 2015   07  29  10    20    24.61
SMO 2015   07  29  10    25    25.26
SMO 2015   07  29  10    30    24.45
SMO 2015   07  29  10    35    24.95
SMO 2015   07  29  10    40    24.47
SMO 2015   07  29  10    45    25.35
SMO 2015   07  29  10    50    25.15
SMO 2015   07  29  10    55    25.25
SMO 2015   07  29  11    00    25.95
SMO 2015   07  29  11    05    25.23
SMO 2015   07  29  11    10    25.26
SMO 2015   07  29  11    15    25.69
SMO 2015   07  29  11    20    26.49
SMO 2015   07  29  11    25    25.93
SMO 2015   07  29  11    30    26.09
SMO 2015   07  29  11    35    25.39
SMO 2015   07  29  11    40    26.00
SMO 2015   07  29  11    45    26.66
SMO 2015   07  29  11    50    26.75
SMO 2015   07  29  11    55    25.69
SMO 2015   07  29  12    00    25.85
SMO 2015   07  29  12    05    24.73
SMO 2015   07  29  12    10    25.33
SMO 2015   07  29  12    15    25.41
SMO 2015   07  29  12    20    25.17
SMO 2015   07  29  12    25    24.55
SMO 2015   07  29  12    30    24.70
SMO 2015   07  29  12    35    25.00
SMO 2015   07  29  12    40    24.28
SMO 2015   07  29  12    45    24.74
SMO 2015   07  29  12    50    24.25
SMO 2015   07  29  12    55    24.13
SMO 2015   07  29  13    00    24.90
SMO 2015   07  29  13    05    25.03
SMO 2015   07  29  13    10    24.25
SMO 2015   07  29  13    15    24.77
SMO 2015   07  29  13    20    24.02
SMO 2015   07  29  13    25    24.89
SMO 2015   07  29  13    30    23.69
SMO 2015   07  29  13    35    24.70
SMO 2015   07  29  13    40    24.48
SMO 2015   07  29  13    45    24.34
SMO 2015   07  29  13    50    23.65
SMO 2015   07  29  13    55    24.07
SMO 2015   07  29  14    00    24.65
SMO 2015   07  29  14    05    24.66
SMO 2015   07  29  14    10    23.78
SMO 2015   07  29  14    15    24.10
SMO 2015   07  29  14    20    24.28
SMO 2015   07  29  14    25    24.43
SMO 2015   07  29  14    30    23.52
SMO 2015   07  29  14    35    23.84
SMO 2015   07  29  14    40    23.83
SMO 2015   07  29  14    45    23.69
SMO 2015   07  29  14    50    23.53
SMO 2015   07  29  14    55    23.33
SMO 2015   07  29  15    00    23.51
SMO 2015   07  29  15    05    23.87
SMO 2015   07  29  15    10    23.20
SMO 2015   07  29  15    15    23.85
SMO 2015   07  29  15    20    23.08
SMO 2015   07  29  15    25    24.00
SMO 2015   07  29  15    30    24.10
SMO 2015   07  29  15    35    23.92
SMO 2015   07  29  15    40    23.78
SMO 2015   07  29  15    45    23.41
SMO 2015   07  29  15    50    24.32
SMO 2015   07  29  15    55    24.10
SMO 2015   07  29  16    00    24.09
SMO 2015   07  29  16    05    23.95
SMO 2015   07  29  16    10    24.93
SMO 2015   07  29  16    15    25.06
SMO 2015   07  29  16    20    24.15
SMO 2015   07  29  16    25    24.68
SMO 2015   07  29  16    30    24.19
SMO 2015   07  29  16    35    24.26
SMO 2015   07  29  16    40    23.95
SMO 2015   07  29  16    45    23.67
SMO 2015   07  29  16    50    24.43
SMO 2015   07  29  16    55    24.63
SMO 2015   07  29  17    00    23.76
SMO 2015   07  29  17    05    24.59
SMO 2015   07  29  17    10    24.61
SMO 2015   07  29  17    15    24.35
SMO 2015   07  29  17    20    24.50
SMO 2015   07  29  17    25    24.70
SMO 2015   07  29  17    30    24.52
SMO 2015   07  29  17    35    25.43
SMO 2015   07  29  17    40    24.57
SMO 2015   07  29  17    45    25.01
SMO 2015   07  29  17    50    24.11
SMO 2015   07  29  17    55    24.39
SMO 2015   07  29  18    00    24.15
SMO 2015   07  29  18    05    24.45
SMO 2015   07  29  18    10    23.87
SMO 2015   07  29  18    15    24.53
SMO 2015   07  29  18    20    24.93
SMO 2015   07  29  18    25    23.72
SMO 2015   07  29  18    30    24.95
SMO 2015   07  29  18    35    24.84
SMO 2015   07  29  18    40    23.88
SMO 2015   07  29  18    45    23.53
SMO 2015   07  29  18    50    24.34
SMO 2015   07  29  18    55    23.63
SMO 2015   07  29  19    00    24.29
SMO 2015   07  29  19    05    25.04
SMO 2015   07  29  19    10    24.12
SMO 2015   07  29  19    15    24.67
SMO 2015   07  29  19    20    23.69
SMO 2015   07  29  19    25    24.03
SMO 2015   07  29  19    30    24.04
SMO 2015   07  29  19    35    24.77
SMO 2015   07  29  19    40    24.23
SMO 2015   07  29  19    45    24.85
SMO 2015   07  29  19    50    24.74
SMO 2015   07  29  19    55    24.38
SMO 2015   07  29  20    00    24.83
SMO 2015   07  29  20    05    24.95
SMO 2015   07  29  20    10    24.52
SMO 2015   07  29  20    15    25.06
SMO 2015   07  29  20    20    24.60
SMO 2015   07  29  20    25    24.50
SMO 2015   07  29  20    30    25.12
SMO 2015   07  29  20    35    24.52
SMO 2015   07  29  20    40    24.98
SMO 2015   07  29  20    45    24.72
SMO 2015   07  29  20    50    24.86
SMO 2015   07  29  20    55    24.59
SMO 2015   07  29  21    00    24.70
SMO 2015   07  29  21    05    24.76
SMO 2015   07  29  21    10    24.69
SMO 2015   07  29  21    15    24.63
SMO 2015   07  29  21    20    24.87
SMO 2015   07  29  21    25    24.18
SMO 2015   07  29  21    30    23.87
SMO 2015   07  29  21    35    24.72
SMO 2015   07  29  21    40    24.58
SMO 2015   07  29  21    45    25.00
SMO 2015   07  29  21    50    24.05
SMO 2015   07  29  21    55    24.54
SMO 2015   07  29  22    00    23.98
SMO 2015   07  29  22    05    24.75
SMO 2015   07  29  22    10    24.69
SMO 2015   07  29  22    15    23.75
SMO 2015   07  29  22    20    24.00
SMO 2015   07  29  22    25    24.75
SMO 2015   07  29  22    30    23.91
SMO 2015   07  29  22    35    24.27
SMO 2015   07  29  22    40    24.47
SMO 2015   07  29  22    45    24.78
SMO 2015   07  29  22    50    24.86
SMO 2015   07  29  22    55    24.53
SMO 2015   07  29  23    00    24.28
SMO 2015   07  29  23    05    23.99
SMO 2015   07  29  23    10    24.55
SMO 2015   07  29  23    15    24.36
SMO 2015   07  29  23    20    23.99
SMO 2015   07  29  23    25    24.68
SMO 2015   07  29  23    30    24.23
SMO 2015   07  29  23    35    23.88
SMO 2015   07  29  23    40    23.61
SMO 2015   07  29  23    45    23.47
SMO 2015   07  29  23    50    23.84
SMO 2015   07  29  23    55    23.76
SMO 2015   07  30  00    00    23.30
SMO 2015   07  30  00    05    23.96
SMO 2015   07  30  00    10    23.62
SMO 2015   07  30  00    15    23.75
SMO 2015   07  30  00    20    23.93
SMO 2015   07  30  00    25    23.28
SMO 2015   07  30  00    30    23.65
SMO 2015   07  30  00    35    22.92
SMO 2015   07  30  00    40    23.83
SMO 2015   07  30  00    45    23.25
SMO 2015   07  30  00    50    23.67
SMO 2015   07  30  00    55    22.92
SMO 2015   07  30  01    00    23.30
SMO 2015   07  30  01    05    23.13
SMO 2015   07  30  01    10    23.61
SMO 2015   07  30  01    15    23.47
SMO 2015   07  30  01    20    23.41
SMO 2015   07  30  01    25    23.69
SMO 2015   07  30  01    30    23.42
SMO 2015   07  30  01    35    23.10
SMO 2015   07  30  01    40    23.50
SMO 2015   07  30  01    45    23.56
SMO 2015   07  30  01    50    23.57
SMO 2015   07  30  01    55    23.57
SMO 2015   07  30  02    00    23.30
SMO 2015   07  30  02    05    23.73
SMO 2015   07  30  02    10    23.18
SMO 2015   07  30  02    15    23.70
SMO 2015   07  30  02    20    24.56
